,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1
145,145,2020年12月金股.xlsx,2020/12/1,"金地集团
SH600383",SH600383,0.0329,-0.0277,-0.1077,连续4个月推荐,2,房地产,中市值,华安证券,,,2020-12-01,A600383
146,146,2020年12月金股.xlsx,2020/12/1,"宏发股份
SH600885",SH600885,0.6377,0.0316,0.1322,近12个月首推,1,电气设备,中市值,海通证券,,,2020-12-01,A600885
147,147,2020年12月金股.xlsx,2020/12/1,"科大讯飞
SZ002230",SZ002230,0.9568,0.0141,0.0693,连续2个月推荐,2,计算机,大市值,海通证券,,,2020-12-01,A002230
148,148,2020年12月金股.xlsx,2020/12/1,"华宏科技
SZ002645",SZ002645,0.6831,-0.0413,0.0111,近12个月首推,1,机械设备,小市值,海通证券,,,2020-12-01,A002645
149,149,2020年12月金股.xlsx,2020/12/1,"恒逸石化
SZ000703",SZ000703,0.3213,-0.0047,0.0079,近3个月首推,1,化工,中市值,海通证券,,,2020-12-01,A000703
150,150,2020年12月金股.xlsx,2020/12/1,"杭州银行
SH600926",SH600926,0.8098,-0.0078,-0.0184,连续7个月推荐,1,银行,中市值,海通证券,,,2020-12-01,A600926
151,151,2020年12月金股.xlsx,2020/12/1,"中公教育
SZ002607",SZ002607,0.0999,-0.0373,-0.0263,连续5个月推荐,1,传媒,中市值,海通证券,,,2020-12-01,A002607
152,152,2020年12月金股.xlsx,2020/12/1,"中兴通讯
SZ000063",SZ000063,0.185,0.0272,-0.0311,近2个月首推,6,通信,大市值,海通证券,,,2020-12-01,A000063
153,153,2020年12月金股.xlsx,2020/12/1,"万达电影
SZ002739",SZ002739,0.2052,-0.0047,-0.0549,近3个月首推,4,传媒,中市值,海通证券,,,2020-12-01,A002739
154,154,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,海通证券,,,2020-12-01,A000002
155,155,2020年12月金股.xlsx,2020/12/1,"华域汽车
SH600741",SH600741,0.2558,-0.0004,-0.0781,连续4个月推荐,2,汽车,中市值,海通证券,,,2020-12-01,A600741
156,156,2020年12月金股.xlsx,2020/12/1,"开润股份
SZ300577",SZ300577,0.0974,-0.0218,-0.1535,近2个月首推,2,纺织服装,小市值,海通证券,,,2020-12-01,A300577
157,157,2020年12月金股.xlsx,2020/12/1,"中国中免
SH601888",SH601888,0.7615,-0.0007,0.462,连续8个月推荐,4,休闲服务,大市值,光大证券,,,2020-12-01,A601888
158,158,2020年12月金股.xlsx,2020/12/1,"通威股份
SH600438",SH600438,0.5564,-0.0018,0.2481,连续8个月推荐,1,电气设备,大市值,光大证券,,,2020-12-01,A600438
159,159,2020年12月金股.xlsx,2020/12/1,"桐昆股份
SH601233",SH601233,0.4747,-0.0384,0.0446,连续5个月推荐,5,化工,中市值,光大证券,,,2020-12-01,A601233
160,160,2020年12月金股.xlsx,2020/12/1,"华 润 微
科688396",科688396,0.5632,-0.028,0.0161,近2个月首推,3,电子,小市值,光大证券,,,2020-12-01,A688396
161,161,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,光大证券,,,2020-12-01,A601166
162,162,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,光大证券,,,2020-12-01,A601318
163,163,2020年12月金股.xlsx,2020/12/1,"方大特钢
SH600507",SH600507,0.855,0.0011,-0.0545,近4个月首推,1,钢铁,小市值,光大证券,,,2020-12-01,A600507
164,164,2020年12月金股.xlsx,2020/12/1,"中鼎股份
SZ000887",SZ000887,0.534,0.0206,-0.0887,连续5个月推荐,1,汽车,小市值,光大证券,,,2020-12-01,A000887
165,165,2020年12月金股.xlsx,2020/12/1,"新日股份
SH603787",SH603787,0.1531,0.0326,-0.1918,连续2个月推荐,1,汽车,小市值,光大证券,,,2020-12-01,A603787
166,166,2020年12月金股.xlsx,2020/12/1,"隆基股份
SH601012",SH601012,0.6669,0.0224,0.3421,连续6个月推荐,4,电气设备,大市值,国海证券,,,2020-12-01,A601012
167,167,2020年12月金股.xlsx,2020/12/1,"泸州老窖
SZ000568",SZ000568,0.7759,-0.0047,0.2336,连续12个月推荐,6,食品饮料,大市值,国海证券,,,2020-12-01,A000568
168,168,2020年12月金股.xlsx,2020/12/1,"新 经 典
SH603096",SH603096,0.1228,-0.0041,0.1987,近12个月首推,1,传媒,小市值,国海证券,,,2020-12-01,A603096
169,169,2020年12月金股.xlsx,2020/12/1,"中直股份
SH600038",SH600038,0.4129,0.0019,0.1673,连续3个月推荐,1,国防军工,中市值,国海证券,,,2020-12-01,A600038
170,170,2020年12月金股.xlsx,2020/12/1,"中微公司
科688012",科688012,0.1511,-0.0239,0.0619,近4个月首推,1,机械设备,小市值,国海证券,,,2020-12-01,A688012
171,171,2020年12月金股.xlsx,2020/12/1,"杭叉集团
SH603298",SH603298,0.6359,-0.0085,0.0505,近2个月首推,1,机械设备,小市值,国海证券,,,2020-12-01,A603298
172,172,2020年12月金股.xlsx,2020/12/1,"桐昆股份
SH601233",SH601233,0.4747,-0.0384,0.0446,连续5个月推荐,5,化工,中市值,国海证券,,,2020-12-01,A601233
173,173,2020年12月金股.xlsx,2020/12/1,"广汽集团
SH601238",SH601238,0.4096,0.0112,-0.0271,连续2个月推荐,4,汽车,中市值,国海证券,,,2020-12-01,A601238
174,174,2020年12月金股.xlsx,2020/12/1,"金丹科技
SZ300829",SZ300829,0.4577,0.1131,-0.0445,近4个月首推,2,农林牧渔,小市值,国海证券,,,2020-12-01,A300829
175,175,2020年12月金股.xlsx,2020/12/1,"捷捷微电
SZ300623",SZ300623,0.5123,-0.0118,-0.18,近2个月首推,1,电子,小市值,国海证券,,,2020-12-01,A300623
176,176,2020年12月金股.xlsx,2020/12/1,"国瓷材料
SZ300285",SZ300285,0.7316,-0.0131,0.1909,连续2个月推荐,2,化工,中市值,民生证券,,,2020-12-01,A300285
177,177,2020年12月金股.xlsx,2020/12/1,"中联重科
SZ000157",SZ000157,0.4843,-0.0162,0.1565,近2个月首推,3,机械设备,中市值,民生证券,,,2020-12-01,A000157
178,178,2020年12月金股.xlsx,2020/12/1,"完美世界
SZ002624",SZ002624,0.108,-0.032,0.0946,近2个月首推,2,传媒,中市值,民生证券,,,2020-12-01,A002624
179,179,2020年12月金股.xlsx,2020/12/1,"卫星石化
SZ002648",SZ002648,0.8456,-0.0144,0.0097,连续3个月推荐,2,化工,中市值,民生证券,,,2020-12-01,A002648
180,180,2020年12月金股.xlsx,2020/12/1,"紫金矿业
SH601899",SH601899,0.641,0.0045,-0.0032,连续5个月推荐,9,有色金属,大市值,民生证券,,,2020-12-01,A601899
181,181,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,民生证券,,,2020-12-01,A601166
182,182,2020年12月金股.xlsx,2020/12/1,"新 易 盛
SZ300502",SZ300502,0.253,0.0111,-0.0184,近2个月首推,1,通信,小市值,民生证券,,,2020-12-01,A300502
183,183,2020年12月金股.xlsx,2020/12/1,"海螺水泥
SH600585",SH600585,0.0621,-0.0097,-0.0864,连续13个月推荐,3,建筑材料,大市值,民生证券,,,2020-12-01,A600585
184,184,2020年12月金股.xlsx,2020/12/1,"文灿股份
SH603348",SH603348,0.548,0.1001,-0.1178,连续4个月推荐,3,汽车,小市值,民生证券,,,2020-12-01,A603348
185,185,2020年12月金股.xlsx,2020/12/1,"领益智造
SZ002600",SZ002600,0.1136,-0.0138,-0.1562,连续5个月推荐,4,电子,中市值,民生证券,,,2020-12-01,A002600
186,186,2020年12月金股.xlsx,2020/12/1,"泸州老窖
SZ000568",SZ000568,0.7759,-0.0047,0.2336,连续12个月推荐,6,食品饮料,大市值,东兴证券,,,2020-12-01,A000568
187,187,2020年12月金股.xlsx,2020/12/1,"东方电缆
SH603606",SH603606,0.3922,0.0172,0.1714,连续3个月推荐,1,电气设备,小市值,东兴证券,,,2020-12-01,A603606
188,188,2020年12月金股.xlsx,2020/12/1,"海容冷链
SH603187",SH603187,0.6798,-0.0279,0.1316,连续5个月推荐,1,机械设备,小市值,东兴证券,,,2020-12-01,A603187
189,189,2020年12月金股.xlsx,2020/12/1,"中信特钢
SZ000708",SZ000708,0.4381,-0.0196,0.0386,近12个月首推,1,钢铁,中市值,东兴证券,,,2020-12-01,A000708
190,190,2020年12月金股.xlsx,2020/12/1,"紫金矿业
SH601899",SH601899,0.641,0.0045,-0.0032,连续5个月推荐,9,有色金属,大市值,东兴证券,,,2020-12-01,A601899
191,191,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,东兴证券,,,2020-12-01,A601601
192,192,2020年12月金股.xlsx,2020/12/1,"城发环境
SZ000885",SZ000885,0.3032,0.003,-0.0202,连续5个月推荐,1,交通运输,小市值,东兴证券,,,2020-12-01,A000885
193,193,2020年12月金股.xlsx,2020/12/1,"邮储银行
SH601658",SH601658,0.5528,0.0431,-0.086,连续2个月推荐,3,银行,中市值,东兴证券,,,2020-12-01,A601658
194,194,2020年12月金股.xlsx,2020/12/1,"濮耐股份
SZ002225",SZ002225,0.3594,-0.0091,-0.1076,连续3个月推荐,1,建筑材料,小市值,东兴证券,,,2020-12-01,A002225
195,195,2020年12月金股.xlsx,2020/12/1,"宁德时代
SZ300750",SZ300750,0.9409,0.0667,0.4461,连续13个月推荐,3,电气设备,大市值,国信证券,,,2020-12-01,A300750
196,196,2020年12月金股.xlsx,2020/12/1,"传音控股
科688036",科688036,0.4936,-0.074,0.104,连续4个月推荐,1,电子,小市值,国信证券,,,2020-12-01,A688036
197,197,2020年12月金股.xlsx,2020/12/1,"旗滨集团
SH601636",SH601636,0.937,-0.0062,0.1025,连续7个月推荐,2,建筑材料,中市值,国信证券,,,2020-12-01,A601636
198,198,2020年12月金股.xlsx,2020/12/1,"紫金矿业
SH601899",SH601899,0.641,0.0045,-0.0032,连续5个月推荐,9,有色金属,大市值,国信证券,,,2020-12-01,A601899
199,199,2020年12月金股.xlsx,2020/12/1,"道通科技
科688208",科688208,0.6235,0.0297,-0.0071,近3个月首推,1,计算机,小市值,国信证券,,,2020-12-01,A688208
200,200,2020年12月金股.xlsx,2020/12/1,"宇通客车
SH600066",SH600066,0.2644,-0.0162,-0.027,近2个月首推,1,汽车,中市值,国信证券,,,2020-12-01,A600066
201,201,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,国信证券,,,2020-12-01,A601318
202,202,2020年12月金股.xlsx,2020/12/1,"宁波银行
SZ002142",SZ002142,0.8972,-0.0086,-0.0423,连续2个月推荐,2,银行,大市值,国信证券,,,2020-12-01,A002142
203,203,2020年12月金股.xlsx,2020/12/1,"首旅酒店
SH600258",SH600258,0.8899,0.0374,-0.0881,近12个月首推,2,休闲服务,中市值,国信证券,,,2020-12-01,A600258
204,204,2020年12月金股.xlsx,2020/12/1,"恩捷股份
SZ002812",SZ002812,0.9666,0.1,0.4689,近2个月首推,1,化工,大市值,中泰证券,,,2020-12-01,A002812
205,205,2020年12月金股.xlsx,2020/12/1,"药明康德
SH603259",SH603259,0.7511,-0.0294,0.3038,连续2个月推荐,1,医药生物,大市值,中泰证券,,,2020-12-01,A603259
206,206,2020年12月金股.xlsx,2020/12/1,"上海沪工
SH603131",SH603131,0.0688,-0.0115,0.1076,连续5个月推荐,3,机械设备,小市值,中泰证券,,,2020-12-01,A603131
207,207,2020年12月金股.xlsx,2020/12/1,"生益科技
SH600183",SH600183,0.1411,-0.0126,0.009,近2个月首推,1,电子,中市值,中泰证券,,,2020-12-01,A600183
208,208,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,中泰证券,,,2020-12-01,A601601
209,209,2020年12月金股.xlsx,2020/12/1,"淮北矿业
SH600985",SH600985,0.726,0.0,-0.0124,连续2个月推荐,1,采掘,小市值,中泰证券,,,2020-12-01,A600985
210,210,2020年12月金股.xlsx,2020/12/1,"中兴通讯
SZ000063",SZ000063,0.185,0.0272,-0.0311,近2个月首推,6,通信,大市值,中泰证券,,,2020-12-01,A000063
211,211,2020年12月金股.xlsx,2020/12/1,"南京银行
SH601009",SH601009,0.9281,-0.0115,-0.0626,近12个月首推,1,银行,中市值,中泰证券,,,2020-12-01,A601009
212,212,2020年12月金股.xlsx,2020/12/1,"海象新材
SZ003011",SZ003011,0.0695,0.0038,-0.0657,近12个月首推,1,轻工制造,小市值,中泰证券,,,2020-12-01,A003011
213,213,2020年12月金股.xlsx,2020/12/1,"劲嘉股份
SZ002191",SZ002191,0.4323,-0.03,-0.0852,近12个月首推,1,轻工制造,小市值,中泰证券,,,2020-12-01,A002191
214,214,2020年12月金股.xlsx,2020/12/1,"宏达电子
SZ300726",SZ300726,0.7844,-0.0008,0.5449,连续2个月推荐,2,电子,中市值,信达证券,,,2020-12-01,A300726
215,215,2020年12月金股.xlsx,2020/12/1,"杉杉股份
SH600884",SH600884,0.6857,0.0192,0.317,连续4个月推荐,1,电子,中市值,信达证券,,,2020-12-01,A600884
216,216,2020年12月金股.xlsx,2020/12/1,"赛轮轮胎
SH601058",SH601058,0.9332,-0.0248,0.0541,近4个月首推,1,化工,中市值,信达证券,,,2020-12-01,A601058
217,217,2020年12月金股.xlsx,2020/12/1,"桐昆股份
SH601233",SH601233,0.4747,-0.0384,0.0446,连续5个月推荐,5,化工,中市值,信达证券,,,2020-12-01,A601233
218,218,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,信达证券,,,2020-12-01,A601601
219,219,2020年12月金股.xlsx,2020/12/1,"川仪股份
SH603100",SH603100,0.966,-0.0111,-0.0918,连续2个月推荐,1,电气设备,小市值,信达证券,,,2020-12-01,A603100
220,220,2020年12月金股.xlsx,2020/12/1,"永兴材料
SZ002756",SZ002756,0.8229,0.0631,0.8664,近3个月首推,3,钢铁,中市值,长江证券,,,2020-12-01,A002756
221,221,2020年12月金股.xlsx,2020/12/1,"新泉股份
SH603179",SH603179,0.4405,0.0066,0.0971,近12个月首推,1,汽车,小市值,长江证券,,,2020-12-01,A603179
222,222,2020年12月金股.xlsx,2020/12/1,"三安光电
SH600703",SH600703,0.3973,0.0081,0.006,近12个月首推,2,电子,大市值,长江证券,,,2020-12-01,A600703
223,223,2020年12月金股.xlsx,2020/12/1,"周 大 生
SZ002867",SZ002867,0.361,-0.0154,0.0023,近3个月首推,1,轻工制造,中市值,长江证券,,,2020-12-01,A002867
224,224,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,长江证券,,,2020-12-01,A601166
225,225,2020年12月金股.xlsx,2020/12/1,"龙蟒佰利
SZ002601",SZ002601,0.4909,-0.0416,-0.0293,连续4个月推荐,3,化工,中市值,长江证券,,,2020-12-01,A002601
226,226,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,长江证券,,,2020-12-01,A601318
227,227,2020年12月金股.xlsx,2020/12/1,"杰瑞股份
SZ002353",SZ002353,0.4455,0.0117,-0.0538,近12个月首推,3,机械设备,中市值,长江证券,,,2020-12-01,A002353
228,228,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,长江证券,,,2020-12-01,A000002
229,229,2020年12月金股.xlsx,2020/12/1,"格力电器
SZ000651",SZ000651,0.2968,-0.0181,-0.0705,连续4个月推荐,3,家用电器,大市值,长江证券,,,2020-12-01,A000651
230,230,2020年12月金股.xlsx,2020/12/1,"中航沈飞
SH600760",SH600760,0.6384,0.0042,0.2873,近12个月首推,1,国防军工,大市值,天风证券,,,2020-12-01,A600760
231,231,2020年12月金股.xlsx,2020/12/1,"亿纬锂能
SZ300014",SZ300014,0.79,0.0385,0.2636,连续3个月推荐,2,电气设备,大市值,天风证券,,,2020-12-01,A300014
232,232,2020年12月金股.xlsx,2020/12/1,"泸州老窖
SZ000568",SZ000568,0.7759,-0.0047,0.2336,连续12个月推荐,6,食品饮料,大市值,天风证券,,,2020-12-01,A000568
233,233,2020年12月金股.xlsx,2020/12/1,"药石科技
SZ300725",SZ300725,0.7312,-0.0262,0.2302,连续2个月推荐,2,医药生物,中市值,天风证券,,,2020-12-01,A300725
234,234,2020年12月金股.xlsx,2020/12/1,"深 信 服
SZ300454",SZ300454,0.5998,-0.025,0.2297,近2个月首推,1,计算机,中市值,天风证券,,,2020-12-01,A300454
235,235,2020年12月金股.xlsx,2020/12/1,"口 子 窖
SH603589",SH603589,0.6342,0.007,0.1483,连续4个月推荐,2,食品饮料,中市值,天风证券,,,2020-12-01,A603589
236,236,2020年12月金股.xlsx,2020/12/1,"三一重工
SH600031",SH600031,0.3788,-0.0171,0.139,连续10个月推荐,7,机械设备,大市值,天风证券,,,2020-12-01,A600031
237,237,2020年12月金股.xlsx,2020/12/1,"东方财富
SZ300059",SZ300059,0.8594,-0.0035,0.1273,连续12个月推荐,4,非银金融,大市值,天风证券,,,2020-12-01,A300059
238,238,2020年12月金股.xlsx,2020/12/1,"万润股份
SZ002643",SZ002643,0.2062,0.0079,0.1262,连续4个月推荐,1,化工,小市值,天风证券,,,2020-12-01,A002643
239,239,2020年12月金股.xlsx,2020/12/1,"璞 泰 来
SH603659",SH603659,0.9354,0.0709,0.1158,连续4个月推荐,1,电气设备,中市值,天风证券,,,2020-12-01,A603659
240,240,2020年12月金股.xlsx,2020/12/1,"青岛啤酒
SH600600",SH600600,0.8568,0.0113,0.0923,连续3个月推荐,1,食品饮料,中市值,天风证券,,,2020-12-01,A600600
241,241,2020年12月金股.xlsx,2020/12/1,"波司登
HK03998",HK03998,0.8512,-0.0299,0.0794,连续2个月推荐,1,港股,小市值,天风证券,,,2020-12-01,AK03998
242,242,2020年12月金股.xlsx,2020/12/1,"华宝国际
HK00336",HK00336,0.6713,-0.0779,0.0286,近4个月首推,1,港股,小市值,天风证券,,,2020-12-01,AK00336
243,243,2020年12月金股.xlsx,2020/12/1,"山西焦煤
SZ000983",SZ000983,0.6972,-0.0176,0.0273,连续2个月推荐,2,采掘,中市值,天风证券,,,2020-12-01,A000983
244,244,2020年12月金股.xlsx,2020/12/1,"中顺洁柔
SZ002511",SZ002511,0.9431,-0.0129,0.0146,连续3个月推荐,2,轻工制造,中市值,天风证券,,,2020-12-01,A002511
245,245,2020年12月金股.xlsx,2020/12/1,"龙大肉食
SZ002726",SZ002726,0.5358,-0.005,0.0047,连续6个月推荐,2,食品饮料,小市值,天风证券,,,2020-12-01,A002726
246,246,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,天风证券,,,2020-12-01,A601601
247,247,2020年12月金股.xlsx,2020/12/1,"广汽集团
SH601238",SH601238,0.4096,0.0112,-0.0271,连续2个月推荐,4,汽车,中市值,天风证券,,,2020-12-01,A601238
248,248,2020年12月金股.xlsx,2020/12/1,"中兴通讯
SZ000063",SZ000063,0.185,0.0272,-0.0311,近2个月首推,6,通信,大市值,天风证券,,,2020-12-01,A000063
249,249,2020年12月金股.xlsx,2020/12/1,"金丹科技
SZ300829",SZ300829,0.4577,0.1131,-0.0445,近4个月首推,2,农林牧渔,小市值,天风证券,,,2020-12-01,A300829
250,250,2020年12月金股.xlsx,2020/12/1,"王 府 井
SH600859",SH600859,0.0771,-0.0192,-0.0513,连续3个月推荐,1,商业贸易,中市值,天风证券,,,2020-12-01,A600859
251,251,2020年12月金股.xlsx,2020/12/1,"杰瑞股份
SZ002353",SZ002353,0.4455,0.0117,-0.0538,近12个月首推,3,机械设备,中市值,天风证券,,,2020-12-01,A002353
252,252,2020年12月金股.xlsx,2020/12/1,"万达电影
SZ002739",SZ002739,0.2052,-0.0047,-0.0549,近3个月首推,4,传媒,中市值,天风证券,,,2020-12-01,A002739
253,253,2020年12月金股.xlsx,2020/12/1,"奥福环保
科688021",科688021,0.1727,-0.0171,-0.0605,近3个月首推,2,化工,小市值,天风证券,,,2020-12-01,A688021
254,254,2020年12月金股.xlsx,2020/12/1,"工商银行
SH601398",SH601398,0.4021,0.0019,-0.062,近12个月首推,2,银行,大市值,天风证券,,,2020-12-01,A601398
255,255,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,天风证券,,,2020-12-01,A000002
256,256,2020年12月金股.xlsx,2020/12/1,"盈峰环境
SZ000967",SZ000967,0.1191,-0.0025,-0.0676,连续4个月推荐,1,公用事业,小市值,天风证券,,,2020-12-01,A000967
257,257,2020年12月金股.xlsx,2020/12/1,"嘉诚国际
SH603535",SH603535,0.3814,0.0003,-0.0759,连续3个月推荐,1,交通运输,小市值,天风证券,,,2020-12-01,A603535
258,258,2020年12月金股.xlsx,2020/12/1,"华帝股份
SZ002035",SZ002035,0.0495,-0.0121,-0.084,近3个月首推,1,家用电器,小市值,天风证券,,,2020-12-01,A002035
259,259,2020年12月金股.xlsx,2020/12/1,"海螺水泥
SH600585",SH600585,0.0621,-0.0097,-0.0864,连续13个月推荐,3,建筑材料,大市值,天风证券,,,2020-12-01,A600585
260,260,2020年12月金股.xlsx,2020/12/1,"岱美股份
SH603730",SH603730,0.3222,0.0398,-0.0908,近2个月首推,1,汽车,小市值,天风证券,,,2020-12-01,A603730
261,261,2020年12月金股.xlsx,2020/12/1,"众生药业
SZ002317",SZ002317,0.0919,-0.017,-0.1177,连续2个月推荐,1,医药生物,小市值,天风证券,,,2020-12-01,A002317
