,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
226,226,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,长江证券,,,2020-12-01,A601318,0
228,228,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,长江证券,,,2020-12-01,A000002,0
229,229,2020年12月金股.xlsx,2020/12/1,"格力电器
SZ000651",SZ000651,0.2968,-0.0181,-0.0705,连续4个月推荐,3,家用电器,大市值,长江证券,,,2020-12-01,A000651,0
231,231,2020年12月金股.xlsx,2020/12/1,"亿纬锂能
SZ300014",SZ300014,0.79,0.0385,0.2636,连续3个月推荐,2,电气设备,大市值,天风证券,,,2020-12-01,A300014,0
232,232,2020年12月金股.xlsx,2020/12/1,"泸州老窖
SZ000568",SZ000568,0.7759,-0.0047,0.2336,连续12个月推荐,6,食品饮料,大市值,天风证券,,,2020-12-01,A000568,0
233,233,2020年12月金股.xlsx,2020/12/1,"药石科技
SZ300725",SZ300725,0.7312,-0.0262,0.2302,连续2个月推荐,2,医药生物,中市值,天风证券,,,2020-12-01,A300725,0
235,235,2020年12月金股.xlsx,2020/12/1,"口 子 窖
SH603589",SH603589,0.6342,0.007,0.1483,连续4个月推荐,2,食品饮料,中市值,天风证券,,,2020-12-01,A603589,0
236,236,2020年12月金股.xlsx,2020/12/1,"三一重工
SH600031",SH600031,0.3788,-0.0171,0.139,连续10个月推荐,7,机械设备,大市值,天风证券,,,2020-12-01,A600031,0
237,237,2020年12月金股.xlsx,2020/12/1,"东方财富
SZ300059",SZ300059,0.8594,-0.0035,0.1273,连续12个月推荐,4,非银金融,大市值,天风证券,,,2020-12-01,A300059,0
238,238,2020年12月金股.xlsx,2020/12/1,"万润股份
SZ002643",SZ002643,0.2062,0.0079,0.1262,连续4个月推荐,1,化工,小市值,天风证券,,,2020-12-01,A002643,0
239,239,2020年12月金股.xlsx,2020/12/1,"璞 泰 来
SH603659",SH603659,0.9354,0.0709,0.1158,连续4个月推荐,1,电气设备,中市值,天风证券,,,2020-12-01,A603659,0
240,240,2020年12月金股.xlsx,2020/12/1,"青岛啤酒
SH600600",SH600600,0.8568,0.0113,0.0923,连续3个月推荐,1,食品饮料,中市值,天风证券,,,2020-12-01,A600600,0
241,241,2020年12月金股.xlsx,2020/12/1,"波司登
HK03998",HK03998,0.8512,-0.0299,0.0794,连续2个月推荐,1,港股,小市值,天风证券,,,2020-12-01,AK03998,0
243,243,2020年12月金股.xlsx,2020/12/1,"山西焦煤
SZ000983",SZ000983,0.6972,-0.0176,0.0273,连续2个月推荐,2,采掘,中市值,天风证券,,,2020-12-01,A000983,0
244,244,2020年12月金股.xlsx,2020/12/1,"中顺洁柔
SZ002511",SZ002511,0.9431,-0.0129,0.0146,连续3个月推荐,2,轻工制造,中市值,天风证券,,,2020-12-01,A002511,0
245,245,2020年12月金股.xlsx,2020/12/1,"龙大肉食
SZ002726",SZ002726,0.5358,-0.005,0.0047,连续6个月推荐,2,食品饮料,小市值,天风证券,,,2020-12-01,A002726,0
246,246,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,天风证券,,,2020-12-01,A601601,0
247,247,2020年12月金股.xlsx,2020/12/1,"广汽集团
SH601238",SH601238,0.4096,0.0112,-0.0271,连续2个月推荐,4,汽车,中市值,天风证券,,,2020-12-01,A601238,0
250,250,2020年12月金股.xlsx,2020/12/1,"王 府 井
SH600859",SH600859,0.0771,-0.0192,-0.0513,连续3个月推荐,1,商业贸易,中市值,天风证券,,,2020-12-01,A600859,0
255,255,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,天风证券,,,2020-12-01,A000002,0
256,256,2020年12月金股.xlsx,2020/12/1,"盈峰环境
SZ000967",SZ000967,0.1191,-0.0025,-0.0676,连续4个月推荐,1,公用事业,小市值,天风证券,,,2020-12-01,A000967,0
257,257,2020年12月金股.xlsx,2020/12/1,"嘉诚国际
SH603535",SH603535,0.3814,0.0003,-0.0759,连续3个月推荐,1,交通运输,小市值,天风证券,,,2020-12-01,A603535,0
259,259,2020年12月金股.xlsx,2020/12/1,"海螺水泥
SH600585",SH600585,0.0621,-0.0097,-0.0864,连续13个月推荐,3,建筑材料,大市值,天风证券,,,2020-12-01,A600585,0
261,261,2020年12月金股.xlsx,2020/12/1,"众生药业
SZ002317",SZ002317,0.0919,-0.017,-0.1177,连续2个月推荐,1,医药生物,小市值,天风证券,,,2020-12-01,A002317,0
262,262,2020年12月金股.xlsx,2020/12/1,"远大住工
HK02163",HK02163,0.2647,-0.0198,-0.1526,连续2个月推荐,1,港股,小市值,天风证券,,,2020-12-01,AK02163,0
264,264,2020年12月金股.xlsx,2020/12/1,"领益智造
SZ002600",SZ002600,0.1136,-0.0138,-0.1562,连续5个月推荐,4,电子,中市值,天风证券,,,2020-12-01,A002600,0
267,267,2020年12月金股.xlsx,2020/12/1,"华友钴业
SH603799",SH603799,0.7874,0.0815,0.5157,连续2个月推荐,2,有色金属,大市值,平安证券,,,2020-12-01,A603799,0
268,268,2020年12月金股.xlsx,2020/12/1,"长城汽车
SH601633",SH601633,0.6679,0.011,0.3557,连续10个月推荐,3,汽车,大市值,平安证券,,,2020-12-01,A601633,0
269,269,2020年12月金股.xlsx,2020/12/1,"新 宙 邦
SZ300037",SZ300037,0.5861,0.0537,0.2519,连续3个月推荐,2,化工,中市值,平安证券,,,2020-12-01,A300037,0
270,270,2020年12月金股.xlsx,2020/12/1,"福耀玻璃
SH600660",SH600660,0.6869,0.0116,0.1983,连续5个月推荐,2,汽车,大市值,平安证券,,,2020-12-01,A600660,0
271,271,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,平安证券,,,2020-12-01,A600519,0
273,273,2020年12月金股.xlsx,2020/12/1,"三一重工
SH600031",SH600031,0.3788,-0.0171,0.139,连续10个月推荐,7,机械设备,大市值,平安证券,,,2020-12-01,A600031,0
274,274,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,平安证券,,,2020-12-01,A601601,0
275,275,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,平安证券,,,2020-12-01,A601166,0
276,276,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,平安证券,,,2020-12-01,A000002,0
278,278,2020年12月金股.xlsx,2020/12/1,"爱 美 客
SZ300896",SZ300896,0.8581,-0.0144,0.2904,连续2个月推荐,2,医药生物,小市值,华西证券,,,2020-12-01,A300896,0
279,279,2020年12月金股.xlsx,2020/12/1,"东方财富
SZ300059",SZ300059,0.8594,-0.0035,0.1273,连续12个月推荐,4,非银金融,大市值,华西证券,,,2020-12-01,A300059,0
282,282,2020年12月金股.xlsx,2020/12/1,"旗滨集团
SH601636",SH601636,0.937,-0.0062,0.1025,连续7个月推荐,2,建筑材料,中市值,华西证券,,,2020-12-01,A601636,0
286,286,2020年12月金股.xlsx,2020/12/1,"文灿股份
SH603348",SH603348,0.548,0.1001,-0.1178,连续4个月推荐,3,汽车,小市值,华西证券,,,2020-12-01,A603348,0
287,287,2020年12月金股.xlsx,2020/12/1,"宏达电子
SZ300726",SZ300726,0.7844,-0.0008,0.5449,连续2个月推荐,2,电子,中市值,兴业证券,,,2020-12-01,A300726,0
288,288,2020年12月金股.xlsx,2020/12/1,"宁德时代
SZ300750",SZ300750,0.9409,0.0667,0.4461,连续13个月推荐,3,电气设备,大市值,兴业证券,,,2020-12-01,A300750,0
289,289,2020年12月金股.xlsx,2020/12/1,"迈瑞医疗
SZ300760",SZ300760,0.924,-0.0162,0.2628,连续11个月推荐,1,医药生物,大市值,兴业证券,,,2020-12-01,A300760,0
290,290,2020年12月金股.xlsx,2020/12/1,"福耀玻璃
SH600660",SH600660,0.6869,0.0116,0.1983,连续5个月推荐,2,汽车,大市值,兴业证券,,,2020-12-01,A600660,0
291,291,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,兴业证券,,,2020-12-01,A600519,0
292,292,2020年12月金股.xlsx,2020/12/1,"扬农化工
SH600486",SH600486,0.3383,-0.0286,0.1379,连续4个月推荐,3,化工,中市值,兴业证券,,,2020-12-01,A600486,0
293,293,2020年12月金股.xlsx,2020/12/1,"紫金矿业
SH601899",SH601899,0.641,0.0045,-0.0032,连续5个月推荐,9,有色金属,大市值,兴业证券,,,2020-12-01,A601899,0
294,294,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,兴业证券,,,2020-12-01,A601166,0
295,295,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,兴业证券,,,2020-12-01,A601318,0
296,296,2020年12月金股.xlsx,2020/12/1,"领益智造
SZ002600",SZ002600,0.1136,-0.0138,-0.1562,连续5个月推荐,4,电子,中市值,兴业证券,,,2020-12-01,A002600,0
298,298,2020年12月金股.xlsx,2020/12/1,"洋河股份
SZ002304",SZ002304,0.6914,-0.0021,0.3258,连续2个月推荐,3,食品饮料,大市值,国金证券,,,2020-12-01,A002304,0
299,299,2020年12月金股.xlsx,2020/12/1,"中国巨石
SH600176",SH600176,0.4821,-0.0273,0.1867,连续5个月推荐,2,化工,中市值,国金证券,,,2020-12-01,A600176,0
300,300,2020年12月金股.xlsx,2020/12/1,"龙蟠科技
SH603906",SH603906,0.9782,0.0835,0.1844,连续2个月推荐,2,化工,小市值,国金证券,,,2020-12-01,A603906,0
301,301,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,国金证券,,,2020-12-01,A600519,0
302,302,2020年12月金股.xlsx,2020/12/1,"立讯精密
SZ002475",SZ002475,0.2314,-0.015,0.0857,连续12个月推荐,2,电子,大市值,国金证券,,,2020-12-01,A002475,0
303,303,2020年12月金股.xlsx,2020/12/1,"歌尔股份
SZ002241",SZ002241,0.5404,-0.0115,-0.0171,连续7个月推荐,2,电子,大市值,国金证券,,,2020-12-01,A002241,0
305,305,2020年12月金股.xlsx,2020/12/1,"万 科Ａ
SZ000002",SZ000002,0.1827,-0.0077,-0.0651,连续7个月推荐,7,房地产,大市值,国金证券,,,2020-12-01,A000002,0
308,308,2020年12月金股.xlsx,2020/12/1,"隆基股份
SH601012",SH601012,0.6669,0.0224,0.3421,连续6个月推荐,4,电气设备,大市值,中银证券,,,2020-12-01,A601012,0
311,311,2020年12月金股.xlsx,2020/12/1,"东方财富
SZ300059",SZ300059,0.8594,-0.0035,0.1273,连续12个月推荐,4,非银金融,大市值,中银证券,,,2020-12-01,A300059,0
312,312,2020年12月金股.xlsx,2020/12/1,"桐昆股份
SH601233",SH601233,0.4747,-0.0384,0.0446,连续5个月推荐,5,化工,中市值,中银证券,,,2020-12-01,A601233,0
313,313,2020年12月金股.xlsx,2020/12/1,"博汇纸业
SH600966",SH600966,0.5481,-0.0078,0.0155,连续2个月推荐,2,轻工制造,中市值,中银证券,,,2020-12-01,A600966,0
314,314,2020年12月金股.xlsx,2020/12/1,"招商银行
SH600036",SH600036,0.9867,0.0095,-0.0057,连续9个月推荐,3,银行,大市值,中银证券,,,2020-12-01,A600036,0
315,315,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,中银证券,,,2020-12-01,A601601,0
317,317,2020年12月金股.xlsx,2020/12/1,"华新水泥
SH600801",SH600801,0.3452,-0.0226,-0.1583,连续4个月推荐,1,建筑材料,中市值,中银证券,,,2020-12-01,A600801,0
318,318,2020年12月金股.xlsx,2020/12/1,"洋河股份
SZ002304",SZ002304,0.6914,-0.0021,0.3258,连续2个月推荐,3,食品饮料,大市值,东方证券,,,2020-12-01,A002304,0
319,319,2020年12月金股.xlsx,2020/12/1,"恒立液压
SH601100",SH601100,0.3543,-0.025,0.2346,连续5个月推荐,2,机械设备,大市值,东方证券,,,2020-12-01,A601100,0
320,320,2020年12月金股.xlsx,2020/12/1,"顺丰控股
SZ002352",SZ002352,0.2363,0.0036,0.1029,连续11个月推荐,2,交通运输,大市值,东方证券,,,2020-12-01,A002352,0
322,322,2020年12月金股.xlsx,2020/12/1,"招商银行
SH600036",SH600036,0.9867,0.0095,-0.0057,连续9个月推荐,3,银行,大市值,东方证券,,,2020-12-01,A600036,0
323,323,2020年12月金股.xlsx,2020/12/1,"歌尔股份
SZ002241",SZ002241,0.5404,-0.0115,-0.0171,连续7个月推荐,2,电子,大市值,东方证券,,,2020-12-01,A002241,0
324,324,2020年12月金股.xlsx,2020/12/1,"中信证券
SH600030",SH600030,0.3199,0.01,-0.0297,连续2个月推荐,2,非银金融,大市值,东方证券,,,2020-12-01,A600030,0
325,325,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,东方证券,,,2020-12-01,A601318,0
326,326,2020年12月金股.xlsx,2020/12/1,"上汽集团
SH600104",SH600104,0.2924,0.0039,-0.0781,连续3个月推荐,2,汽车,大市值,东方证券,,,2020-12-01,A600104,0
327,327,2020年12月金股.xlsx,2020/12/1,"西部矿业
SH601168",SH601168,0.5469,0.022,-0.1125,连续3个月推荐,3,有色金属,中市值,东方证券,,,2020-12-01,A601168,0
328,328,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,川财证券,,,2020-12-01,A600519,0
329,329,2020年12月金股.xlsx,2020/12/1,"德方纳米
SZ300769",SZ300769,0.902,0.025,0.1297,连续2个月推荐,2,化工,小市值,川财证券,,,2020-12-01,A300769,0
330,330,2020年12月金股.xlsx,2020/12/1,"上海沪工
SH603131",SH603131,0.0688,-0.0115,0.1076,连续5个月推荐,3,机械设备,小市值,川财证券,,,2020-12-01,A603131,0
332,332,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,川财证券,,,2020-12-01,A601318,0
336,336,2020年12月金股.xlsx,2020/12/1,"新莱应材
SZ300260",SZ300260,0.2252,-0.017,-0.1351,连续2个月推荐,1,机械设备,小市值,川财证券,,,2020-12-01,A300260,0
338,338,2020年12月金股.xlsx,2020/12/1,"中国中免
SH601888",SH601888,0.7615,-0.0007,0.462,连续8个月推荐,4,休闲服务,大市值,新时代证券,,,2020-12-01,A601888,0
339,339,2020年12月金股.xlsx,2020/12/1,"宁德时代
SZ300750",SZ300750,0.9409,0.0667,0.4461,连续13个月推荐,3,电气设备,大市值,新时代证券,,,2020-12-01,A300750,0
340,340,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,新时代证券,,,2020-12-01,A600519,0
341,341,2020年12月金股.xlsx,2020/12/1,"华鲁恒升
SH600426",SH600426,0.5641,-0.0217,0.0627,连续4个月推荐,3,化工,中市值,新时代证券,,,2020-12-01,A600426,0
342,342,2020年12月金股.xlsx,2020/12/1,"分众传媒
SZ002027",SZ002027,0.641,0.0097,0.0175,连续8个月推荐,2,传媒,大市值,新时代证券,,,2020-12-01,A002027,0
343,343,2020年12月金股.xlsx,2020/12/1,"博汇纸业
SH600966",SH600966,0.5481,-0.0078,0.0155,连续2个月推荐,2,轻工制造,中市值,新时代证券,,,2020-12-01,A600966,0
344,344,2020年12月金股.xlsx,2020/12/1,"龙蟒佰利
SZ002601",SZ002601,0.4909,-0.0416,-0.0293,连续4个月推荐,3,化工,中市值,新时代证券,,,2020-12-01,A002601,0
345,345,2020年12月金股.xlsx,2020/12/1,"长江电力
SH600900",SH600900,0.4376,0.0118,-0.0472,连续4个月推荐,2,公用事业,大市值,新时代证券,,,2020-12-01,A600900,0
346,346,2020年12月金股.xlsx,2020/12/1,"新华保险
SH601336",SH601336,0.3214,0.0066,-0.0532,连续5个月推荐,1,非银金融,大市值,新时代证券,,,2020-12-01,A601336,0
349,349,2020年12月金股.xlsx,2020/12/1,"三一重工
SH600031",SH600031,0.3788,-0.0171,0.139,连续10个月推荐,7,机械设备,大市值,粤开证券,,,2020-12-01,A600031,0
352,352,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,粤开证券,,,2020-12-01,A601318,0
354,354,2020年12月金股.xlsx,2020/12/1,"长江电力
SH600900",SH600900,0.4376,0.0118,-0.0472,连续4个月推荐,2,公用事业,大市值,粤开证券,,,2020-12-01,A600900,0
356,356,2020年12月金股.xlsx,2020/12/1,"中国建筑
SH601668",SH601668,0.2157,-0.0121,-0.0847,连续4个月推荐,4,建筑装饰,大市值,粤开证券,,,2020-12-01,A601668,0
358,358,2020年12月金股.xlsx,2020/12/1,"洋河股份
SZ002304",SZ002304,0.6914,-0.0021,0.3258,连续2个月推荐,3,食品饮料,大市值,东北证券,,,2020-12-01,A002304,0
359,359,2020年12月金股.xlsx,2020/12/1,"方正证券
SH601901",SH601901,0.6653,0.1003,0.1497,连续2个月推荐,2,非银金融,中市值,东北证券,,,2020-12-01,A601901,0
360,360,2020年12月金股.xlsx,2020/12/1,"三一重工
SH600031",SH600031,0.3788,-0.0171,0.139,连续10个月推荐,7,机械设备,大市值,东北证券,,,2020-12-01,A600031,0
363,363,2020年12月金股.xlsx,2020/12/1,"中远海能
SH600026",SH600026,0.0702,0.0065,-0.0565,连续2个月推荐,1,交通运输,小市值,东北证券,,,2020-12-01,A600026,0
368,368,2020年12月金股.xlsx,2020/12/1,"赣锋锂业
SZ002460",SZ002460,0.7043,0.026,0.2941,连续3个月推荐,1,有色金属,大市值,银河证券,,,2020-12-01,A002460,0
369,369,2020年12月金股.xlsx,2020/12/1,"亿纬锂能
SZ300014",SZ300014,0.79,0.0385,0.2636,连续3个月推荐,2,电气设备,大市值,银河证券,,,2020-12-01,A300014,0
370,370,2020年12月金股.xlsx,2020/12/1,"华贸物流
SH603128",SH603128,0.928,-0.0051,0.247,连续3个月推荐,1,交通运输,中市值,银河证券,,,2020-12-01,A603128,0
371,371,2020年12月金股.xlsx,2020/12/1,"恒立液压
SH601100",SH601100,0.3543,-0.025,0.2346,连续5个月推荐,2,机械设备,大市值,银河证券,,,2020-12-01,A601100,0
372,372,2020年12月金股.xlsx,2020/12/1,"泸州老窖
SZ000568",SZ000568,0.7759,-0.0047,0.2336,连续12个月推荐,6,食品饮料,大市值,银河证券,,,2020-12-01,A000568,0
373,373,2020年12月金股.xlsx,2020/12/1,"卫星石化
SZ002648",SZ002648,0.8456,-0.0144,0.0097,连续3个月推荐,2,化工,中市值,银河证券,,,2020-12-01,A002648,0
374,374,2020年12月金股.xlsx,2020/12/1,"中国太保
SH601601",SH601601,0.3949,-0.002,-0.0065,连续4个月推荐,12,非银金融,大市值,银河证券,,,2020-12-01,A601601,0
376,376,2020年12月金股.xlsx,2020/12/1,"格力电器
SZ000651",SZ000651,0.2968,-0.0181,-0.0705,连续4个月推荐,3,家用电器,大市值,银河证券,,,2020-12-01,A000651,0
377,377,2020年12月金股.xlsx,2020/12/1,"鹏鼎控股
SZ002938",SZ002938,0.0921,-0.0192,-0.1075,连续2个月推荐,3,电子,小市值,银河证券,,,2020-12-01,A002938,0
380,380,2020年12月金股.xlsx,2020/12/1,"贵州茅台
SH600519",SH600519,0.6581,-0.0067,0.1658,连续10个月推荐,8,食品饮料,大市值,国盛证券,,,2020-12-01,A600519,0
381,381,2020年12月金股.xlsx,2020/12/1,"奥克股份
SZ300082",SZ300082,0.4703,0.0661,0.1192,连续4个月推荐,1,化工,小市值,国盛证券,,,2020-12-01,A300082,0
383,383,2020年12月金股.xlsx,2020/12/1,"中国平安
SH601318",SH601318,0.1705,0.001,-0.0339,连续5个月推荐,14,非银金融,大市值,国盛证券,,,2020-12-01,A601318,0
384,384,2020年12月金股.xlsx,2020/12/1,"宁波银行
SZ002142",SZ002142,0.8972,-0.0086,-0.0423,连续2个月推荐,2,银行,大市值,国盛证券,,,2020-12-01,A002142,0
386,386,2020年12月金股.xlsx,2020/12/1,"中国建筑
SH601668",SH601668,0.2157,-0.0121,-0.0847,连续4个月推荐,4,建筑装饰,大市值,国盛证券,,,2020-12-01,A601668,0
387,387,2020年12月金股.xlsx,2020/12/1,"会畅通讯
SZ300578",SZ300578,0.111,-0.0232,-0.1058,连续2个月推荐,1,通信,小市值,国盛证券,,,2020-12-01,A300578,0
388,388,2020年12月金股.xlsx,2020/12/1,"新 宙 邦
SZ300037",SZ300037,0.5861,0.0537,0.2519,连续3个月推荐,2,化工,中市值,安信证券,,,2020-12-01,A300037,0
389,389,2020年12月金股.xlsx,2020/12/1,"海尔智家
SH600690",SH600690,0.7333,-0.016,0.0831,连续2个月推荐,4,家用电器,大市值,安信证券,,,2020-12-01,A600690,0
390,390,2020年12月金股.xlsx,2020/12/1,"桐昆股份
SH601233",SH601233,0.4747,-0.0384,0.0446,连续5个月推荐,5,化工,中市值,安信证券,,,2020-12-01,A601233,0
391,391,2020年12月金股.xlsx,2020/12/1,"紫金矿业
SH601899",SH601899,0.641,0.0045,-0.0032,连续5个月推荐,9,有色金属,大市值,安信证券,,,2020-12-01,A601899,0
392,392,2020年12月金股.xlsx,2020/12/1,"兴业银行
SH601166",SH601166,0.6306,0.0109,-0.0071,连续3个月推荐,11,银行,大市值,安信证券,,,2020-12-01,A601166,0
